,YEAR,COUNTY,ZIP,NGROUP,AVG_WAGE
48898,2009.0,20069.0,67841.0,19.0,30445.127139471002
48899,2009.0,20069.0,67841.0,20.0,30445.127139471002
48900,2009.0,20057.0,67843.0,1.0,45458.591197878
48901,2009.0,20057.0,67843.0,2.0,45458.591197878
48902,2009.0,20057.0,67843.0,3.0,41563.740471195
48903,2009.0,20057.0,67843.0,4.0,51593.368313720996
48904,2009.0,20057.0,67843.0,5.0,58107.02659539
48905,2009.0,20057.0,67843.0,6.0,41563.740471195
48906,2009.0,20057.0,67843.0,7.0,41563.740471195
48907,2009.0,20057.0,67843.0,8.0,41563.740471195
48908,2009.0,20057.0,67843.0,9.0,72860.754508671
48909,2009.0,20057.0,67843.0,10.0,58781.387412552
48910,2009.0,20057.0,67843.0,11.0,42976.800416697
48911,2009.0,20057.0,67843.0,12.0,54633.949241985
48912,2009.0,20057.0,67843.0,13.0,54633.949241985
48913,2009.0,20057.0,67843.0,14.0,54633.949241985
48914,2009.0,20057.0,67843.0,15.0,43753.625951661
48915,2009.0,20057.0,67843.0,16.0,43753.625951661
48916,2009.0,20057.0,67843.0,17.0,15466.215137067
48917,2009.0,20057.0,67843.0,18.0,15466.215137067
48918,2009.0,20057.0,67843.0,19.0,30445.127139471002
48919,2009.0,20057.0,67843.0,20.0,30445.127139471002
48920,2009.0,20055.0,67846.0,1.0,45458.591197878
48921,2009.0,20055.0,67846.0,2.0,45458.591197878
48922,2009.0,20055.0,67846.0,3.0,41563.740471195
48923,2009.0,20055.0,67846.0,4.0,51593.368313720996
48924,2009.0,20055.0,67846.0,5.0,58107.02659539
48925,2009.0,20055.0,67846.0,6.0,41563.740471195
48926,2009.0,20055.0,67846.0,7.0,41563.740471195
48927,2009.0,20055.0,67846.0,8.0,41563.740471195
48928,2009.0,20055.0,67846.0,9.0,72860.754508671
48929,2009.0,20055.0,67846.0,10.0,58781.387412552
48930,2009.0,20055.0,67846.0,11.0,42976.800416697
48931,2009.0,20055.0,67846.0,12.0,54633.949241985
48932,2009.0,20055.0,67846.0,13.0,54633.949241985
48933,2009.0,20055.0,67846.0,14.0,54633.949241985
48934,2009.0,20055.0,67846.0,15.0,43753.625951661
48935,2009.0,20055.0,67846.0,16.0,43753.625951661
48936,2009.0,20055.0,67846.0,17.0,15466.215137067
48937,2009.0,20055.0,67846.0,18.0,15466.215137067
48938,2009.0,20055.0,67846.0,19.0,30445.127139471002
48939,2009.0,20055.0,67846.0,20.0,30445.127139471002
48940,2009.0,20055.0,67851.0,1.0,45458.591197878
48941,2009.0,20055.0,67851.0,2.0,45458.591197878
48942,2009.0,20055.0,67851.0,3.0,41563.740471195
48943,2009.0,20055.0,67851.0,4.0,51593.368313720996
48944,2009.0,20055.0,67851.0,5.0,58107.02659539
48945,2009.0,20055.0,67851.0,6.0,41563.740471195
48946,2009.0,20055.0,67851.0,7.0,41563.740471195
48947,2009.0,20055.0,67851.0,8.0,41563.740471195
48948,2009.0,20055.0,67851.0,9.0,72860.754508671
48949,2009.0,20055.0,67851.0,10.0,58781.387412552
48950,2009.0,20055.0,67851.0,11.0,42976.800416697
48951,2009.0,20055.0,67851.0,12.0,54633.949241985
48952,2009.0,20055.0,67851.0,13.0,54633.949241985
48953,2009.0,20055.0,67851.0,14.0,54633.949241985
48954,2009.0,20055.0,67851.0,15.0,43753.625951661
48955,2009.0,20055.0,67851.0,16.0,43753.625951661
48956,2009.0,20055.0,67851.0,17.0,15466.215137067
48957,2009.0,20055.0,67851.0,18.0,15466.215137067
48958,2009.0,20055.0,67851.0,19.0,30445.127139471002
48959,2009.0,20055.0,67851.0,20.0,30445.127139471002
48960,2009.0,20069.0,67853.0,1.0,45458.591197878
48961,2009.0,20069.0,67853.0,2.0,45458.591197878
48962,2009.0,20069.0,67853.0,3.0,41563.740471195
48963,2009.0,20069.0,67853.0,4.0,51593.368313720996
48964,2009.0,20069.0,67853.0,5.0,58107.02659539
48965,2009.0,20069.0,67853.0,6.0,41563.740471195
48966,2009.0,20069.0,67853.0,7.0,41563.740471195
48967,2009.0,20069.0,67853.0,8.0,41563.740471195
48968,2009.0,20069.0,67853.0,9.0,72860.754508671
48969,2009.0,20069.0,67853.0,10.0,58781.387412552
48970,2009.0,20069.0,67853.0,11.0,42976.800416697
48971,2009.0,20069.0,67853.0,12.0,54633.949241985
48972,2009.0,20069.0,67853.0,13.0,54633.949241985
48973,2009.0,20069.0,67853.0,14.0,54633.949241985
48974,2009.0,20069.0,67853.0,15.0,43753.625951661
48975,2009.0,20069.0,67853.0,16.0,43753.625951661
48976,2009.0,20069.0,67853.0,17.0,15466.215137067
48977,2009.0,20069.0,67853.0,18.0,15466.215137067
48978,2009.0,20069.0,67853.0,19.0,30445.127139471002
48979,2009.0,20069.0,67853.0,20.0,30445.127139471002
48980,2009.0,20083.0,67854.0,1.0,45458.591197878
48981,2009.0,20083.0,67854.0,2.0,45458.591197878
48982,2009.0,20083.0,67854.0,3.0,41563.740471195
48983,2009.0,20083.0,67854.0,4.0,51593.368313720996
48984,2009.0,20083.0,67854.0,5.0,58107.02659539
48985,2009.0,20083.0,67854.0,6.0,41563.740471195
48986,2009.0,20083.0,67854.0,7.0,41563.740471195
48987,2009.0,20083.0,67854.0,8.0,41563.740471195
48988,2009.0,20083.0,67854.0,9.0,72860.754508671
48989,2009.0,20083.0,67854.0,10.0,58781.387412552
48990,2009.0,20083.0,67854.0,11.0,42976.800416697
48991,2009.0,20083.0,67854.0,12.0,54633.949241985
48992,2009.0,20083.0,67854.0,13.0,54633.949241985
48993,2009.0,20083.0,67854.0,14.0,54633.949241985
48994,2009.0,20083.0,67854.0,15.0,43753.625951661
48995,2009.0,20083.0,67854.0,16.0,43753.625951661
48996,2009.0,20083.0,67854.0,17.0,15466.215137067
48997,2009.0,20083.0,67854.0,18.0,15466.215137067
48998,2009.0,20083.0,67854.0,19.0,30445.127139471002
48999,2009.0,20083.0,67854.0,20.0,30445.127139471002
49000,2009.0,20075.0,67857.0,1.0,45458.591197878
49001,2009.0,20075.0,67857.0,2.0,45458.591197878
49002,2009.0,20075.0,67857.0,3.0,41563.740471195
49003,2009.0,20075.0,67857.0,4.0,51593.368313720996
49004,2009.0,20075.0,67857.0,5.0,58107.02659539
49005,2009.0,20075.0,67857.0,6.0,41563.740471195
49006,2009.0,20075.0,67857.0,7.0,41563.740471195
49007,2009.0,20075.0,67857.0,8.0,41563.740471195
49008,2009.0,20075.0,67857.0,9.0,72860.754508671
49009,2009.0,20075.0,67857.0,10.0,58781.387412552
49010,2009.0,20075.0,67857.0,11.0,42976.800416697
49011,2009.0,20075.0,67857.0,12.0,54633.949241985
49012,2009.0,20075.0,67857.0,13.0,54633.949241985
49013,2009.0,20075.0,67857.0,14.0,54633.949241985
49014,2009.0,20075.0,67857.0,15.0,43753.625951661
49015,2009.0,20075.0,67857.0,16.0,43753.625951661
49016,2009.0,20075.0,67857.0,17.0,15466.215137067
49017,2009.0,20075.0,67857.0,18.0,15466.215137067
49018,2009.0,20075.0,67857.0,19.0,30445.127139471002
49019,2009.0,20075.0,67857.0,20.0,30445.127139471002
49020,2009.0,20015.0,67002.0,1.0,45458.591197878
49021,2009.0,20015.0,67002.0,2.0,45458.591197878
49022,2009.0,20015.0,67002.0,3.0,41563.740471195
49023,2009.0,20015.0,67002.0,4.0,51593.368313720996
49024,2009.0,20015.0,67002.0,5.0,58107.02659539
49025,2009.0,20015.0,67002.0,6.0,41563.740471195
49026,2009.0,20015.0,67002.0,7.0,41563.740471195
49027,2009.0,20015.0,67002.0,8.0,41563.740471195
49028,2009.0,20015.0,67002.0,9.0,72860.754508671
49029,2009.0,20015.0,67002.0,10.0,58781.387412552
49030,2009.0,20015.0,67002.0,11.0,42976.800416697
49031,2009.0,20015.0,67002.0,12.0,54633.949241985
49032,2009.0,20015.0,67002.0,13.0,54633.949241985
49033,2009.0,20015.0,67002.0,14.0,54633.949241985
49034,2009.0,20015.0,67002.0,15.0,43753.625951661
49035,2009.0,20015.0,67002.0,16.0,43753.625951661
49036,2009.0,20015.0,67002.0,17.0,15466.215137067
49037,2009.0,20015.0,67002.0,18.0,15466.215137067
49038,2009.0,20015.0,67002.0,19.0,30445.127139471002
49039,2009.0,20015.0,67002.0,20.0,30445.127139471002
49040,2009.0,20015.0,67010.0,1.0,45458.591197878
49041,2009.0,20015.0,67010.0,2.0,45458.591197878
49042,2009.0,20015.0,67010.0,3.0,41563.740471195
49043,2009.0,20015.0,67010.0,4.0,51593.368313720996
49044,2009.0,20015.0,67010.0,5.0,58107.02659539
49045,2009.0,20015.0,67010.0,6.0,41563.740471195
49046,2009.0,20015.0,67010.0,7.0,41563.740471195
49047,2009.0,20015.0,67010.0,8.0,41563.740471195
49048,2009.0,20015.0,67010.0,9.0,72860.754508671
49049,2009.0,20015.0,67010.0,10.0,58781.387412552
49050,2009.0,20015.0,67010.0,11.0,42976.800416697
49051,2009.0,20015.0,67010.0,12.0,54633.949241985
49052,2009.0,20015.0,67010.0,13.0,54633.949241985
49053,2009.0,20015.0,67010.0,14.0,54633.949241985
49054,2009.0,20015.0,67010.0,15.0,43753.625951661
49055,2009.0,20015.0,67010.0,16.0,43753.625951661
49056,2009.0,20015.0,67010.0,17.0,15466.215137067
49057,2009.0,20015.0,67010.0,18.0,15466.215137067
49058,2009.0,20015.0,67010.0,19.0,30445.127139471002
49059,2009.0,20015.0,67010.0,20.0,30445.127139471002
49060,2009.0,20015.0,67012.0,1.0,45458.591197878
49061,2009.0,20015.0,67012.0,2.0,45458.591197878
49062,2009.0,20015.0,67012.0,3.0,41563.740471195
49063,2009.0,20015.0,67012.0,4.0,51593.368313720996
49064,2009.0,20015.0,67012.0,5.0,58107.02659539
49065,2009.0,20015.0,67012.0,6.0,41563.740471195
49066,2009.0,20015.0,67012.0,7.0,41563.740471195
49067,2009.0,20015.0,67012.0,8.0,41563.740471195
49068,2009.0,20015.0,67012.0,9.0,72860.754508671
49069,2009.0,20015.0,67012.0,10.0,58781.387412552
49070,2009.0,20015.0,67012.0,11.0,42976.800416697
49071,2009.0,20015.0,67012.0,12.0,54633.949241985
49072,2009.0,20015.0,67012.0,13.0,54633.949241985
49073,2009.0,20015.0,67012.0,14.0,54633.949241985
49074,2009.0,20015.0,67012.0,15.0,43753.625951661
49075,2009.0,20015.0,67012.0,16.0,43753.625951661
49076,2009.0,20015.0,67012.0,17.0,15466.215137067
49077,2009.0,20015.0,67012.0,18.0,15466.215137067
49078,2009.0,20015.0,67012.0,19.0,30445.127139471002
49079,2009.0,20015.0,67012.0,20.0,30445.127139471002
49080,2009.0,20173.0,67016.0,1.0,45458.591197878
49081,2009.0,20173.0,67016.0,2.0,45458.591197878
49082,2009.0,20173.0,67016.0,3.0,41563.740471195
49083,2009.0,20173.0,67016.0,4.0,51593.368313720996
49084,2009.0,20173.0,67016.0,5.0,58107.02659539
49085,2009.0,20173.0,67016.0,6.0,41563.740471195
49086,2009.0,20173.0,67016.0,7.0,41563.740471195
49087,2009.0,20173.0,67016.0,8.0,41563.740471195
49088,2009.0,20173.0,67016.0,9.0,72860.754508671
49089,2009.0,20173.0,67016.0,10.0,58781.387412552
49090,2009.0,20173.0,67016.0,11.0,42976.800416697
49091,2009.0,20173.0,67016.0,12.0,54633.949241985
49092,2009.0,20173.0,67016.0,13.0,54633.949241985
49093,2009.0,20173.0,67016.0,14.0,54633.949241985
49094,2009.0,20173.0,67016.0,15.0,43753.625951661
49095,2009.0,20173.0,67016.0,16.0,43753.625951661
49096,2009.0,20173.0,67016.0,17.0,15466.215137067
49097,2009.0,20173.0,67016.0,18.0,15466.215137067
49098,2009.0,20173.0,67016.0,19.0,30445.127139471002
49099,2009.0,20173.0,67016.0,20.0,30445.127139471002
49100,2009.0,20015.0,67017.0,1.0,45458.591197878
49101,2009.0,20015.0,67017.0,2.0,45458.591197878
49102,2009.0,20015.0,67017.0,3.0,41563.740471195
49103,2009.0,20015.0,67017.0,4.0,51593.368313720996
49104,2009.0,20015.0,67017.0,5.0,58107.02659539
49105,2009.0,20015.0,67017.0,6.0,41563.740471195
49106,2009.0,20015.0,67017.0,7.0,41563.740471195
49107,2009.0,20015.0,67017.0,8.0,41563.740471195
49108,2009.0,20015.0,67017.0,9.0,72860.754508671
49109,2009.0,20015.0,67017.0,10.0,58781.387412552
49110,2009.0,20015.0,67017.0,11.0,42976.800416697
49111,2009.0,20015.0,67017.0,12.0,54633.949241985
49112,2009.0,20015.0,67017.0,13.0,54633.949241985
49113,2009.0,20015.0,67017.0,14.0,54633.949241985
49114,2009.0,20015.0,67017.0,15.0,43753.625951661
49115,2009.0,20015.0,67017.0,16.0,43753.625951661
49116,2009.0,20015.0,67017.0,17.0,15466.215137067
49117,2009.0,20015.0,67017.0,18.0,15466.215137067
49118,2009.0,20015.0,67017.0,19.0,30445.127139471002
49119,2009.0,20015.0,67017.0,20.0,30445.127139471002
49120,2009.0,20079.0,67020.0,1.0,45458.591197878
49121,2009.0,20079.0,67020.0,2.0,45458.591197878
49122,2009.0,20079.0,67020.0,3.0,41563.740471195
49123,2009.0,20079.0,67020.0,4.0,51593.368313720996
49124,2009.0,20079.0,67020.0,5.0,58107.02659539
49125,2009.0,20079.0,67020.0,6.0,41563.740471195
49126,2009.0,20079.0,67020.0,7.0,41563.740471195
49127,2009.0,20079.0,67020.0,8.0,41563.740471195
49128,2009.0,20079.0,67020.0,9.0,72860.754508671
49129,2009.0,20079.0,67020.0,10.0,58781.387412552
49130,2009.0,20079.0,67020.0,11.0,42976.800416697
49131,2009.0,20079.0,67020.0,12.0,54633.949241985
49132,2009.0,20079.0,67020.0,13.0,54633.949241985
49133,2009.0,20079.0,67020.0,14.0,54633.949241985
49134,2009.0,20079.0,67020.0,15.0,43753.625951661
49135,2009.0,20079.0,67020.0,16.0,43753.625951661
49136,2009.0,20079.0,67020.0,17.0,15466.215137067
49137,2009.0,20079.0,67020.0,18.0,15466.215137067
49138,2009.0,20079.0,67020.0,19.0,30445.127139471002
49139,2009.0,20079.0,67020.0,20.0,30445.127139471002
49140,2009.0,20173.0,67030.0,1.0,45458.591197878
49141,2009.0,20173.0,67030.0,2.0,45458.591197878
49142,2009.0,20173.0,67030.0,3.0,41563.740471195
49143,2009.0,20173.0,67030.0,4.0,51593.368313720996
49144,2009.0,20173.0,67030.0,5.0,58107.02659539
49145,2009.0,20173.0,67030.0,6.0,41563.740471195
49146,2009.0,20173.0,67030.0,7.0,41563.740471195
49147,2009.0,20173.0,67030.0,8.0,41563.740471195
49148,2009.0,20173.0,67030.0,9.0,72860.754508671
49149,2009.0,20173.0,67030.0,10.0,58781.387412552
49150,2009.0,20173.0,67030.0,11.0,42976.800416697
49151,2009.0,20173.0,67030.0,12.0,54633.949241985
49152,2009.0,20173.0,67030.0,13.0,54633.949241985
49153,2009.0,20173.0,67030.0,14.0,54633.949241985
49154,2009.0,20173.0,67030.0,15.0,43753.625951661
49155,2009.0,20173.0,67030.0,16.0,43753.625951661
49156,2009.0,20173.0,67030.0,17.0,15466.215137067
49157,2009.0,20173.0,67030.0,18.0,15466.215137067
49158,2009.0,20173.0,67030.0,19.0,30445.127139471002
49159,2009.0,20173.0,67030.0,20.0,30445.127139471002
49160,2009.0,20173.0,67212.0,1.0,45458.591197878
49161,2009.0,20173.0,67212.0,2.0,45458.591197878
49162,2009.0,20173.0,67212.0,3.0,41563.740471195
49163,2009.0,20173.0,67212.0,4.0,51593.368313720996
49164,2009.0,20173.0,67212.0,5.0,58107.02659539
49165,2009.0,20173.0,67212.0,6.0,41563.740471195
49166,2009.0,20173.0,67212.0,7.0,41563.740471195
49167,2009.0,20173.0,67212.0,8.0,41563.740471195
49168,2009.0,20173.0,67212.0,9.0,72860.754508671
49169,2009.0,20173.0,67212.0,10.0,58781.387412552
49170,2009.0,20173.0,67212.0,11.0,42976.800416697
49171,2009.0,20173.0,67212.0,12.0,54633.949241985
49172,2009.0,20173.0,67212.0,13.0,54633.949241985
49173,2009.0,20173.0,67212.0,14.0,54633.949241985
49174,2009.0,20173.0,67212.0,15.0,43753.625951661
49175,2009.0,20173.0,67212.0,16.0,43753.625951661
49176,2009.0,20173.0,67212.0,17.0,15466.215137067
49177,2009.0,20173.0,67212.0,18.0,15466.215137067
49178,2009.0,20173.0,67212.0,19.0,30445.127139471002
49179,2009.0,20173.0,67212.0,20.0,30445.127139471002
49180,2009.0,20173.0,67213.0,1.0,45458.591197878
49181,2009.0,20173.0,67213.0,2.0,45458.591197878
49182,2009.0,20173.0,67213.0,3.0,41563.740471195
49183,2009.0,20173.0,67213.0,4.0,51593.368313720996
49184,2009.0,20173.0,67213.0,5.0,58107.02659539
49185,2009.0,20173.0,67213.0,6.0,41563.740471195
49186,2009.0,20173.0,67213.0,7.0,41563.740471195
49187,2009.0,20173.0,67213.0,8.0,41563.740471195
49188,2009.0,20173.0,67213.0,9.0,72860.754508671
49189,2009.0,20173.0,67213.0,10.0,58781.387412552
49190,2009.0,20173.0,67213.0,11.0,42976.800416697
49191,2009.0,20173.0,67213.0,12.0,54633.949241985
49192,2009.0,20173.0,67213.0,13.0,54633.949241985
49193,2009.0,20173.0,67213.0,14.0,54633.949241985
49194,2009.0,20173.0,67213.0,15.0,43753.625951661
49195,2009.0,20173.0,67213.0,16.0,43753.625951661
49196,2009.0,20173.0,67213.0,17.0,15466.215137067
49197,2009.0,20173.0,67213.0,18.0,15466.215137067
49198,2009.0,20173.0,67213.0,19.0,30445.127139471002
49199,2009.0,20173.0,67213.0,20.0,30445.127139471002
49200,2009.0,20173.0,67216.0,1.0,45458.591197878
49201,2009.0,20173.0,67216.0,2.0,45458.591197878
49202,2009.0,20173.0,67216.0,3.0,41563.740471195
49203,2009.0,20173.0,67216.0,4.0,51593.368313720996
49204,2009.0,20173.0,67216.0,5.0,58107.02659539
49205,2009.0,20173.0,67216.0,6.0,41563.740471195
49206,2009.0,20173.0,67216.0,7.0,41563.740471195
49207,2009.0,20173.0,67216.0,8.0,41563.740471195
49208,2009.0,20173.0,67216.0,9.0,72860.754508671
49209,2009.0,20173.0,67216.0,10.0,58781.387412552
49210,2009.0,20173.0,67216.0,11.0,42976.800416697
49211,2009.0,20173.0,67216.0,12.0,54633.949241985
49212,2009.0,20173.0,67216.0,13.0,54633.949241985
49213,2009.0,20173.0,67216.0,14.0,54633.949241985
49214,2009.0,20173.0,67216.0,15.0,43753.625951661
49215,2009.0,20173.0,67216.0,16.0,43753.625951661
49216,2009.0,20173.0,67216.0,17.0,15466.215137067
49217,2009.0,20173.0,67216.0,18.0,15466.215137067
49218,2009.0,20173.0,67216.0,19.0,30445.127139471002
49219,2009.0,20173.0,67216.0,20.0,30445.127139471002
49220,2009.0,20173.0,67228.0,1.0,45458.591197878
49221,2009.0,20173.0,67228.0,2.0,45458.591197878
49222,2009.0,20173.0,67228.0,3.0,41563.740471195
49223,2009.0,20173.0,67228.0,4.0,51593.368313720996
49224,2009.0,20173.0,67228.0,5.0,58107.02659539
49225,2009.0,20173.0,67228.0,6.0,41563.740471195
49226,2009.0,20173.0,67228.0,7.0,41563.740471195
49227,2009.0,20173.0,67228.0,8.0,41563.740471195
49228,2009.0,20173.0,67228.0,9.0,72860.754508671
49229,2009.0,20173.0,67228.0,10.0,58781.387412552
49230,2009.0,20173.0,67228.0,11.0,42976.800416697
49231,2009.0,20173.0,67228.0,12.0,54633.949241985
49232,2009.0,20173.0,67228.0,13.0,54633.949241985
49233,2009.0,20173.0,67228.0,14.0,54633.949241985
49234,2009.0,20173.0,67228.0,15.0,43753.625951661
49235,2009.0,20173.0,67228.0,16.0,43753.625951661
49236,2009.0,20173.0,67228.0,17.0,15466.215137067
49237,2009.0,20173.0,67228.0,18.0,15466.215137067
49238,2009.0,20173.0,67228.0,19.0,30445.127139471002
49239,2009.0,20173.0,67228.0,20.0,30445.127139471002
49240,2009.0,20173.0,67230.0,1.0,45458.591197878
49241,2009.0,20173.0,67230.0,2.0,45458.591197878
49242,2009.0,20173.0,67230.0,3.0,41563.740471195
49243,2009.0,20173.0,67230.0,4.0,51593.368313720996
49244,2009.0,20173.0,67230.0,5.0,58107.02659539
49245,2009.0,20173.0,67230.0,6.0,41563.740471195
49246,2009.0,20173.0,67230.0,7.0,41563.740471195
49247,2009.0,20173.0,67230.0,8.0,41563.740471195
49248,2009.0,20173.0,67230.0,9.0,72860.754508671
49249,2009.0,20173.0,67230.0,10.0,58781.387412552
49250,2009.0,20173.0,67230.0,11.0,42976.800416697
49251,2009.0,20173.0,67230.0,12.0,54633.949241985
49252,2009.0,20173.0,67230.0,13.0,54633.949241985
49253,2009.0,20173.0,67230.0,14.0,54633.949241985
49254,2009.0,20173.0,67230.0,15.0,43753.625951661
49255,2009.0,20173.0,67230.0,16.0,43753.625951661
49256,2009.0,20173.0,67230.0,17.0,15466.215137067
49257,2009.0,20173.0,67230.0,18.0,15466.215137067
49258,2009.0,20173.0,67230.0,19.0,30445.127139471002
49259,2009.0,20173.0,67230.0,20.0,30445.127139471002
49260,2009.0,20173.0,67232.0,1.0,45458.591197878
49261,2009.0,20173.0,67232.0,2.0,45458.591197878
49262,2009.0,20173.0,67232.0,3.0,41563.740471195
49263,2009.0,20173.0,67232.0,4.0,51593.368313720996
49264,2009.0,20173.0,67232.0,5.0,58107.02659539
49265,2009.0,20173.0,67232.0,6.0,41563.740471195
49266,2009.0,20173.0,67232.0,7.0,41563.740471195
49267,2009.0,20173.0,67232.0,8.0,41563.740471195
49268,2009.0,20173.0,67232.0,9.0,72860.754508671
49269,2009.0,20173.0,67232.0,10.0,58781.387412552
49270,2009.0,20173.0,67232.0,11.0,42976.800416697
49271,2009.0,20173.0,67232.0,12.0,54633.949241985
49272,2009.0,20173.0,67232.0,13.0,54633.949241985
49273,2009.0,20173.0,67232.0,14.0,54633.949241985
49274,2009.0,20173.0,67232.0,15.0,43753.625951661
49275,2009.0,20173.0,67232.0,16.0,43753.625951661
49276,2009.0,20173.0,67232.0,17.0,15466.215137067
49277,2009.0,20173.0,67232.0,18.0,15466.215137067
49278,2009.0,20173.0,67232.0,19.0,30445.127139471002
49279,2009.0,20173.0,67232.0,20.0,30445.127139471002
49280,2009.0,8099.0,81041.0,1.0,55832.54815022701
49281,2009.0,8099.0,81041.0,2.0,55832.54815022701
49282,2009.0,8099.0,81041.0,3.0,46586.894543906994
49283,2009.0,8099.0,81041.0,4.0,56979.914699568
49284,2009.0,8099.0,81041.0,5.0,69126.749559933
49285,2009.0,8099.0,81041.0,6.0,46586.894543906994
49286,2009.0,8099.0,81041.0,7.0,46586.894543906994
49287,2009.0,8099.0,81041.0,8.0,46586.894543906994
49288,2009.0,8099.0,81041.0,9.0,92473.21636609801
49289,2009.0,8099.0,81041.0,10.0,72004.101809838
49290,2009.0,8099.0,81041.0,11.0,53934.567970476
49291,2009.0,8099.0,81041.0,12.0,75317.524835505
49292,2009.0,8099.0,81041.0,13.0,75317.524835505
49293,2009.0,8099.0,81041.0,14.0,75317.524835505
49294,2009.0,8099.0,81041.0,15.0,51732.76798794
49295,2009.0,8099.0,81041.0,16.0,51732.76798794
49296,2009.0,8099.0,81041.0,17.0,23167.749275115
49297,2009.0,8099.0,81041.0,18.0,23167.749275115
49298,2009.0,8099.0,81041.0,19.0,38980.676422419
49299,2009.0,8099.0,81041.0,20.0,38980.676422419
49300,2009.0,8099.0,81043.0,1.0,55832.54815022701
49301,2009.0,8099.0,81043.0,2.0,55832.54815022701
49302,2009.0,8099.0,81043.0,3.0,46586.894543906994
49303,2009.0,8099.0,81043.0,4.0,56979.914699568
49304,2009.0,8099.0,81043.0,5.0,69126.749559933
49305,2009.0,8099.0,81043.0,6.0,46586.894543906994
49306,2009.0,8099.0,81043.0,7.0,46586.894543906994
49307,2009.0,8099.0,81043.0,8.0,46586.894543906994
49308,2009.0,8099.0,81043.0,9.0,92473.21636609801
49309,2009.0,8099.0,81043.0,10.0,72004.101809838
49310,2009.0,8099.0,81043.0,11.0,53934.567970476
49311,2009.0,8099.0,81043.0,12.0,75317.524835505
49312,2009.0,8099.0,81043.0,13.0,75317.524835505
49313,2009.0,8099.0,81043.0,14.0,75317.524835505
49314,2009.0,8099.0,81043.0,15.0,51732.76798794
49315,2009.0,8099.0,81043.0,16.0,51732.76798794
49316,2009.0,8099.0,81043.0,17.0,23167.749275115
49317,2009.0,8099.0,81043.0,18.0,23167.749275115
49318,2009.0,8099.0,81043.0,19.0,38980.676422419
49319,2009.0,8099.0,81043.0,20.0,38980.676422419
49320,2009.0,8099.0,81047.0,1.0,55832.54815022701
49321,2009.0,8099.0,81047.0,2.0,55832.54815022701
49322,2009.0,8099.0,81047.0,3.0,46586.894543906994
49323,2009.0,8099.0,81047.0,4.0,56979.914699568
49324,2009.0,8099.0,81047.0,5.0,69126.749559933
49325,2009.0,8099.0,81047.0,6.0,46586.894543906994
49326,2009.0,8099.0,81047.0,7.0,46586.894543906994
49327,2009.0,8099.0,81047.0,8.0,46586.894543906994
49328,2009.0,8099.0,81047.0,9.0,92473.21636609801
49329,2009.0,8099.0,81047.0,10.0,72004.101809838
49330,2009.0,8099.0,81047.0,11.0,53934.567970476
49331,2009.0,8099.0,81047.0,12.0,75317.524835505
49332,2009.0,8099.0,81047.0,13.0,75317.524835505
49333,2009.0,8099.0,81047.0,14.0,75317.524835505
49334,2009.0,8099.0,81047.0,15.0,51732.76798794
49335,2009.0,8099.0,81047.0,16.0,51732.76798794
49336,2009.0,8099.0,81047.0,17.0,23167.749275115
49337,2009.0,8099.0,81047.0,18.0,23167.749275115
49338,2009.0,8099.0,81047.0,19.0,38980.676422419
49339,2009.0,8099.0,81047.0,20.0,38980.676422419
49340,2009.0,20173.0,67211.0,1.0,45458.591197878
49341,2009.0,20173.0,67211.0,2.0,45458.591197878
49342,2009.0,20173.0,67211.0,3.0,41563.740471195
49343,2009.0,20173.0,67211.0,4.0,51593.368313720996
49344,2009.0,20173.0,67211.0,5.0,58107.02659539
49345,2009.0,20173.0,67211.0,6.0,41563.740471195
49346,2009.0,20173.0,67211.0,7.0,41563.740471195
49347,2009.0,20173.0,67211.0,8.0,41563.740471195
49348,2009.0,20173.0,67211.0,9.0,72860.754508671
49349,2009.0,20173.0,67211.0,10.0,58781.387412552
49350,2009.0,20173.0,67211.0,11.0,42976.800416697
49351,2009.0,20173.0,67211.0,12.0,54633.949241985
49352,2009.0,20173.0,67211.0,13.0,54633.949241985
49353,2009.0,20173.0,67211.0,14.0,54633.949241985
49354,2009.0,20173.0,67211.0,15.0,43753.625951661
49355,2009.0,20173.0,67211.0,16.0,43753.625951661
49356,2009.0,20173.0,67211.0,17.0,15466.215137067
49357,2009.0,20173.0,67211.0,18.0,15466.215137067
49358,2009.0,20173.0,67211.0,19.0,30445.127139471002
49359,2009.0,20173.0,67211.0,20.0,30445.127139471002
49360,2009.0,20173.0,67214.0,1.0,45458.591197878
49361,2009.0,20173.0,67214.0,2.0,45458.591197878
49362,2009.0,20173.0,67214.0,3.0,41563.740471195
49363,2009.0,20173.0,67214.0,4.0,51593.368313720996
49364,2009.0,20173.0,67214.0,5.0,58107.02659539
49365,2009.0,20173.0,67214.0,6.0,41563.740471195
49366,2009.0,20173.0,67214.0,7.0,41563.740471195
49367,2009.0,20173.0,67214.0,8.0,41563.740471195
49368,2009.0,20173.0,67214.0,9.0,72860.754508671
49369,2009.0,20173.0,67214.0,10.0,58781.387412552
49370,2009.0,20173.0,67214.0,11.0,42976.800416697
49371,2009.0,20173.0,67214.0,12.0,54633.949241985
49372,2009.0,20173.0,67214.0,13.0,54633.949241985
49373,2009.0,20173.0,67214.0,14.0,54633.949241985
49374,2009.0,20173.0,67214.0,15.0,43753.625951661
49375,2009.0,20173.0,67214.0,16.0,43753.625951661
