,YEAR,COUNTY,ZIP,POP,POP_INC,POP_WORK_AGE,POP_MALE,POP_BLACK,POP_HISP
1523,2001.0,20037.0,66760.0,95.80796223562491,0.5615853631745726,74.8965730220642,52.263926858354324,0.7207078518390049,0.12375489402655762
1524,2001.0,20037.0,66762.0,24336.04700897867,0.5071202094137874,62.76062741604488,48.96776799472739,2.386018489348728,4.1384508867548115
1525,2001.0,20037.0,66763.0,2973.3575518645403,1.948078428853414,55.91250454615298,44.364628195709344,1.081291513696386,1.9065231141027126
1526,2001.0,20021.0,66770.0,1120.6502962019774,-0.1366727171543089,59.88955566679736,51.94891141666108,0.09139544852101145,0.14750035998468022
1527,2001.0,20133.0,66771.0,1037.1219524302974,-0.16910631029688847,54.41210185890771,48.272630083910926,0.0,1.3325833825400586
1528,2001.0,20021.0,66773.0,875.235291930173,-0.7030781905970465,60.131022132988086,48.9648343509314,0.658344822906353,0.4324540303268445
1529,2001.0,20133.0,66776.0,1173.1109348466516,1.2086485335010242,58.98953195108573,51.01380142748421,0.025032756528339837,1.021695938190855
1530,2001.0,20021.0,66778.0,145.2977290004919,-1.12217623581897,65.72883868079983,57.289317065872,2.4576723963227036,0.47262151871128866
1531,2001.0,20021.0,66781.0,1487.4476041414146,-1.7679841318260858,59.01354293980034,49.77481864978412,0.84370755251147,2.0169687894941175
1532,2001.0,20021.0,66782.0,250.26736459085998,-4.149867199034009,62.585405182498604,52.46465949858831,0.0,2.7784523422683653
1533,2001.0,20073.0,66863.0,67.59983644938134,0.8438098620354163,67.99869360645762,55.021732573566176,0.0,0.0
1534,2001.0,20125.0,67335.0,3609.3655814967615,-0.5117537676956153,60.18191201513899,48.94598078396813,0.3498549263823071,1.4374148321029745
1535,2001.0,20093.0,67860.0,3156.2123200642345,0.30666594323581725,53.65049300270193,49.84749279635308,5.1942915900989215,20.660944271085775
1536,2001.0,20055.0,67868.0,126.26422743350523,7.725011637064486,66.6684018481239,45.167643746727656,0.0,2.7924795715950035
1537,2001.0,20057.0,67876.0,1223.895643197246,-2.1311180364834135,55.590289685024075,51.73016094315212,0.05563298467558777,6.978808902991284
1538,2001.0,20075.0,67878.0,2397.636559028814,1.1364728127639812,55.11147050432074,50.23472496367341,0.7318264976614658,27.374057094142103
1539,2001.0,20057.0,67882.0,378.6018196358004,-2.4898089481447427,67.47098023517216,49.47818737481175,0.0,1.2164323692431875
1540,2001.0,20125.0,67340.0,396.9223956911101,-2.033982818314429,63.7690092037938,51.111323720911734,0.05759800015842543,0.1433852834646727
1541,2001.0,20099.0,67341.0,334.92484122842166,0.5580429190026672,59.12506589454851,55.06729000262928,0.056087906072306556,0.9716073497244847
1542,2001.0,20049.0,67349.0,1124.4746377863592,-2.260657101722421,57.10537076461189,48.780289600054076,0.0,6.247508289821282
1543,2001.0,20099.0,67354.0,729.0119937240783,0.7961220536845925,57.98785721678812,46.92146212188666,0.02535853207875194,0.9448913604308792
1544,2001.0,20099.0,67356.0,2947.0014066890462,-1.4102858702905456,59.14419985974552,52.80378797964921,2.5701208316541186,1.9904412693502096
1545,2001.0,20099.0,67357.0,13590.781401583832,-1.4696983361033462,58.09691272838024,49.34002090865328,6.70307288661231,4.076850111245636
1546,2001.0,20125.0,67363.0,67.72580607731655,1.2138812320229362,47.04253630954114,52.50438719274451,0.0,0.0
1547,2001.0,20125.0,67364.0,248.65164421191005,2.522122595755759,58.77814193636749,46.631324532114455,0.7114297048866005,1.2782853128316092
1548,2001.0,20173.0,67001.0,1255.9092489578818,3.7052361521536064,47.860980235722856,51.70093103648212,0.0,0.6750643516726509
